-60360.4   0.000434024
-60160.2   0.000424303
-59960   0.000317338
-59759.8   0.000165619
-59559.6   4.09913e-05
-59359.4   6.03801e-07
-59159.2   6.04816e-05
-58959   0.000188722
-58758.8   0.000321247
-58558.6   0.000392642
-58358.4   0.000367617
-58158.2   0.00025819
-57958   0.000118277
-57757.8   1.79243e-05
-57557.6   9.18181e-06
-57357.4   9.99389e-05
-57157.2   0.000248707
-56957   0.000383626
-56756.8   0.000437285
-56556.6   0.000380858
-56356.4   0.000240557
-56156.2   8.72761e-05
-55956   3.07602e-06
-55755.8   3.99232e-05
-55555.6   0.000190996
-55355.4   0.000389992
-55155.2   0.000540907
-54955   0.000565541
-54754.8   0.000445895
-54554.6   0.000239219
-54354.4   5.53256e-05
-54154.2   4.15975e-06
-53954   0.000137682
-53753.8   0.000415735
-53553.6   0.000716523
-53353.4   0.000891656
-53153.2   0.000842579
-52953   0.000580951
-52752.8   0.000238837
-52552.6   1.58777e-05
-52352.4   8.175e-05
-52152.2   0.000478581
-51952   0.00107538
-51751.8   0.00160814
-51551.6   0.00180039
-51351.4   0.00151549
-51151.2   0.000865797
-50951   0.000211011
-50750.8   2.11156e-05
-50550.6   0.000644498
-50350.4   0.00208054
-50150.2   0.00387858
-49949.9   0.0052531
-49749.7   0.00542236
-49549.5   0.00407237
-49349.3   0.00176423
-49149.1   8.21732e-05
-48948.9   0.00138342
-48748.7   0.00814742
-48548.5   0.0220858
-48348.3   0.0433022
-48148.1   0.0698234
-47947.9   0.0977385
-47747.7   0.121991
-47547.5   0.137642
-47347.3   0.14123
-47147.1   0.1318
-46946.9   0.111239
-46746.7   0.0837968
-46546.5   0.054911
-46346.3   0.0297304
-46146.1   0.0117935
-45945.9   0.00228287
-45745.7   5.73431e-05
-45545.5   0.00238766
-45345.3   0.00608647
-45145.1   0.0086073
-44944.9   0.00873737
-44744.7   0.00669384
-44544.5   0.00367546
-44344.3   0.00112233
-44144.1   2.01495e-05
-43943.9   0.000525242
-43743.7   0.00202058
-43543.5   0.00351678
-43343.3   0.00417254
-43143.1   0.00368127
-42942.9   0.00235822
-42742.7   0.000917304
-42542.5   7.38403e-05
-42342.3   0.000181292
-42142.1   0.00107803
-41941.9   0.0022056
-41741.7   0.00292211
-41541.5   0.00284126
-41341.3   0.00202267
-41141.1   0.000921934
-40940.9   0.00013471
-40740.7   7.42423e-05
-40540.5   0.000752984
-40340.3   0.00178176
-40140.1   0.00258455
-39939.9   0.00271315
-39739.7   0.00209313
-39539.5   0.00106811
-39339.3   0.000215866
-39139.1   3.23925e-05
-38938.9   0.000653189
-38738.7   0.0017659
-38538.5   0.00276898
-38338.3   0.0030987
-38138.1   0.00255072
-37937.9   0.00141689
-37737.7   0.000349869
-37537.5   1.42211e-05
-37337.3   0.000705204
-37137.1   0.00214825
-36936.9   0.00360785
-36736.7   0.00427191
-36536.5   0.00371927
-36336.3   0.00221182
-36136.1   0.000623943
-35935.9   6.62213e-06
-35735.7   0.000990175
-35535.5   0.0033487
-35335.3   0.0060018
-35135.1   0.00752112
-34934.9   0.00693212
-34734.7   0.00439864
-34534.5   0.00137149
-34334.3   7.21871e-06
-34134.1   0.00203726
-33933.9   0.00761382
-33733.7   0.0147903
-33533.5   0.0201012
-33333.3   0.0202309
-33133.1   0.0141902
-32932.9   0.00502542
-32732.7   8.22584e-05
-32532.5   0.00931453
-32332.3   0.0419148
-32132.1   0.102341
-31931.9   0.187268
-31731.7   0.284845
-31531.5   0.376916
-31331.3   0.443745
-31131.1   0.469793
-30930.9   0.448562
-30730.7   0.384767
-30530.5   0.292983
-30330.3   0.193219
-30130.1   0.104963
-29929.9   0.0417739
-29729.7   0.00824126
-29529.5   0.000154022
-29329.3   0.00751327
-29129.1   0.0189896
-28928.9   0.0260299
-28728.7   0.0251515
-28528.5   0.0178469
-28328.3   0.00854528
-28128.1   0.00180774
-27927.9   7.75839e-05
-27727.7   0.00287301
-27527.5   0.00753706
-27327.3   0.0109343
-27127.1   0.0111275
-26926.9   0.00820873
-26726.7   0.00397582
-26526.5   0.000760273
-26326.3   0.000105993
-26126.1   0.00200583
-25925.9   0.0050465
-25725.7   0.00730555
-25525.5   0.00745769
-25325.3   0.00547421
-25125.1   0.00255857
-24924.9   0.000397052
-24724.7   0.000174556
-24524.5   0.00191536
-24324.3   0.00450721
-24124.1   0.0063744
-23923.9   0.00640218
-23723.7   0.00458061
-23523.5   0.0020019
-23323.3   0.000216253
-23123.1   0.000318177
-22922.9   0.00229201
-22722.7   0.00500169
-22522.5   0.00684318
-22322.3   0.00669309
-22122.1   0.00460362
-21921.9   0.00182308
-21721.7   9.96782e-05
-21521.5   0.000646581
-21321.3   0.00336687
-21121.1   0.00681968
-20920.9   0.00900131
-20720.7   0.00853527
-20520.5   0.0055881
-20320.3   0.00193033
-20120.1   1.73495e-05
-19919.9   0.00153988
-19719.7   0.00626323
-19519.5   0.011902
-19319.3   0.0152532
-19119.1   0.0140859
-18918.9   0.00875608
-18718.7   0.00251182
-18518.5   5.60956e-05
-18318.3   0.00489138
-18118.1   0.0167934
-17917.9   0.0309723
-17717.7   0.0398564
-17517.5   0.0371765
-17317.3   0.022697
-17117.1   0.00522261
-16916.9   0.00186634
-16716.7   0.0329925
-16516.5   0.114199
-16316.3   0.248321
-16116.1   0.420907
-15915.9   0.601617
-15715.7   0.751787
-15515.5   0.835894
-15315.3   0.832894
-15115.1   0.743238
-14914.9   0.588848
-14714.7   0.406018
-14514.5   0.233889
-14314.3   0.102754
-14114.1   0.0263587
-13913.9   0.00059966
-13713.7   0.0084097
-13513.5   0.02828
-13313.3   0.0427284
-13113.1   0.043505
-12912.9   0.0320679
-12712.7   0.0160156
-12512.5   0.00375068
-12312.3   4.71252e-05
-12112.1   0.00434546
-11911.9   0.0120538
-11711.7   0.017671
-11511.5   0.0178553
-11311.3   0.0128755
-11111.1   0.0059234
-10910.9   0.000941544
-10710.7   0.000317741
-10510.5   0.00371024
-10310.3   0.00852405
-10110.1   0.0116089
-9909.91   0.0111184
-9709.71   0.00747211
-9509.51   0.00294337
-9309.31   0.00020443
-9109.11   0.00072795
-8908.91   0.00397544
-8708.71   0.00780494
-8508.51   0.00980876
-8308.31   0.00876453
-8108.11   0.00534185
-7907.91   0.00166403
-7707.71   3.61679e-06
-7507.51   0.00139788
-7307.31   0.00501261
-7107.11   0.00863789
-6906.91   0.0100275
-6706.71   0.00828536
-6506.51   0.00445958
-6306.31   0.000960772
-6106.11   0.000117785
-5905.91   0.00271819
-5705.71   0.00742743
-5505.51   0.011493
-5305.31   0.0123815
-5105.11   0.00940393
-4904.9   0.00432259
-4704.7   0.000474946
-4504.5   0.000815501
-4304.3   0.00598088
-4104.1   0.0135861
-3903.9   0.0193448
-3703.7   0.0195638
-3503.5   0.0136571
-3303.3   0.00512
-3103.1   8.91316e-05
-2902.9   0.00393786
-2702.7   0.0176161
-2502.5   0.0359335
-2302.3   0.0492981
-2102.1   0.0487628
-1901.9   0.0323509
-1701.7   0.00950386
-1501.5   0.0008111
-1301.3   0.0320069
-1101.1   0.123829
-900.901   0.281562
-700.701   0.488831
-500.501   0.708923
-300.3   0.8941
-100.1   1
100.1   1
300.3   0.8941
500.501   0.708923
700.701   0.488831
900.901   0.281562
1101.1   0.123829
1301.3   0.0320069
1501.5   0.0008111
1701.7   0.00950386
1901.9   0.0323509
2102.1   0.0487628
2302.3   0.0492981
2502.5   0.0359335
2702.7   0.0176161
2902.9   0.00393786
3103.1   8.91316e-05
3303.3   0.00512
3503.5   0.0136571
3703.7   0.0195638
3903.9   0.0193448
4104.1   0.0135861
4304.3   0.00598088
4504.5   0.000815501
4704.7   0.000474946
4904.9   0.00432259
5105.11   0.00940393
5305.31   0.0123815
5505.51   0.011493
5705.71   0.00742743
5905.91   0.00271819
6106.11   0.000117785
6306.31   0.000960772
6506.51   0.00445958
6706.71   0.00828536
6906.91   0.0100275
7107.11   0.00863789
7307.31   0.00501261
7507.51   0.00139788
7707.71   3.61679e-06
7907.91   0.00166403
8108.11   0.00534185
8308.31   0.00876453
8508.51   0.00980876
8708.71   0.00780494
8908.91   0.00397544
9109.11   0.00072795
9309.31   0.00020443
9509.51   0.00294337
9709.71   0.00747211
9909.91   0.0111184
10110.1   0.0116089
10310.3   0.00852405
10510.5   0.00371024
10710.7   0.000317741
10910.9   0.000941544
11111.1   0.0059234
11311.3   0.0128755
11511.5   0.0178553
11711.7   0.017671
11911.9   0.0120538
12112.1   0.00434546
12312.3   4.71252e-05
12512.5   0.00375068
12712.7   0.0160156
12912.9   0.0320679
13113.1   0.043505
13313.3   0.0427284
13513.5   0.02828
13713.7   0.0084097
13913.9   0.00059966
14114.1   0.0263587
14314.3   0.102754
14514.5   0.233889
14714.7   0.406018
14914.9   0.588848
15115.1   0.743238
15315.3   0.832894
15515.5   0.835894
15715.7   0.751787
15915.9   0.601617
16116.1   0.420907
16316.3   0.248321
16516.5   0.114199
16716.7   0.0329925
16916.9   0.00186634
17117.1   0.00522261
17317.3   0.022697
17517.5   0.0371765
17717.7   0.0398564
17917.9   0.0309723
18118.1   0.0167934
18318.3   0.00489138
18518.5   5.60956e-05
18718.7   0.00251182
18918.9   0.00875608
19119.1   0.0140859
19319.3   0.0152532
19519.5   0.011902
19719.7   0.00626323
19919.9   0.00153988
20120.1   1.73495e-05
20320.3   0.00193033
20520.5   0.0055881
20720.7   0.00853527
20920.9   0.00900131
21121.1   0.00681968
21321.3   0.00336687
21521.5   0.000646581
21721.7   9.96782e-05
21921.9   0.00182308
22122.1   0.00460362
22322.3   0.00669309
22522.5   0.00684318
22722.7   0.00500169
22922.9   0.00229201
23123.1   0.000318177
23323.3   0.000216253
23523.5   0.0020019
23723.7   0.00458061
23923.9   0.00640218
24124.1   0.0063744
24324.3   0.00450721
24524.5   0.00191536
24724.7   0.000174556
24924.9   0.000397052
25125.1   0.00255857
25325.3   0.00547421
25525.5   0.00745769
25725.7   0.00730555
25925.9   0.0050465
26126.1   0.00200583
26326.3   0.000105993
26526.5   0.000760273
26726.7   0.00397582
26926.9   0.00820873
27127.1   0.0111275
27327.3   0.0109343
27527.5   0.00753706
27727.7   0.00287301
27927.9   7.75839e-05
28128.1   0.00180774
28328.3   0.00854528
28528.5   0.0178469
28728.7   0.0251515
28928.9   0.0260299
29129.1   0.0189896
29329.3   0.00751327
29529.5   0.000154022
29729.7   0.00824126
29929.9   0.0417739
30130.1   0.104963
30330.3   0.193219
30530.5   0.292983
30730.7   0.384767
30930.9   0.448562
31131.1   0.469793
31331.3   0.443745
31531.5   0.376916
31731.7   0.284845
31931.9   0.187268
32132.1   0.102341
32332.3   0.0419148
32532.5   0.00931453
32732.7   8.22584e-05
32932.9   0.00502542
33133.1   0.0141902
33333.3   0.0202309
33533.5   0.0201012
33733.7   0.0147903
33933.9   0.00761382
34134.1   0.00203726
34334.3   7.21871e-06
34534.5   0.00137149
34734.7   0.00439864
34934.9   0.00693212
35135.1   0.00752112
35335.3   0.0060018
35535.5   0.0033487
35735.7   0.000990175
35935.9   6.62213e-06
36136.1   0.000623943
36336.3   0.00221182
36536.5   0.00371927
36736.7   0.00427191
36936.9   0.00360785
37137.1   0.00214825
37337.3   0.000705204
37537.5   1.42211e-05
37737.7   0.000349869
37937.9   0.00141689
38138.1   0.00255072
38338.3   0.0030987
38538.5   0.00276898
38738.7   0.0017659
38938.9   0.000653189
39139.1   3.23925e-05
39339.3   0.000215866
39539.5   0.00106811
39739.7   0.00209313
39939.9   0.00271315
40140.1   0.00258455
40340.3   0.00178176
40540.5   0.000752984
40740.7   7.42423e-05
40940.9   0.00013471
41141.1   0.000921934
41341.3   0.00202267
41541.5   0.00284126
41741.7   0.00292211
41941.9   0.0022056
42142.1   0.00107803
42342.3   0.000181292
42542.5   7.38403e-05
42742.7   0.000917304
42942.9   0.00235822
43143.1   0.00368127
43343.3   0.00417254
43543.5   0.00351678
43743.7   0.00202058
43943.9   0.000525242
44144.1   2.01495e-05
44344.3   0.00112233
44544.5   0.00367546
44744.7   0.00669384
44944.9   0.00873737
45145.1   0.0086073
45345.3   0.00608647
45545.5   0.00238766
45745.7   5.73431e-05
45945.9   0.00228287
46146.1   0.0117935
46346.3   0.0297304
46546.5   0.054911
46746.7   0.0837968
46946.9   0.111239
47147.1   0.1318
47347.3   0.14123
47547.5   0.137642
47747.7   0.121991
47947.9   0.0977385
48148.1   0.0698234
48348.3   0.0433022
48548.5   0.0220858
48748.7   0.00814742
48948.9   0.00138342
49149.1   8.21732e-05
49349.3   0.00176423
49549.5   0.00407237
49749.7   0.00542236
49949.9   0.0052531
50150.2   0.00387858
50350.4   0.00208054
50550.6   0.000644498
50750.8   2.11156e-05
50951   0.000211011
51151.2   0.000865797
51351.4   0.00151549
51551.6   0.00180039
51751.8   0.00160814
51952   0.00107538
52152.2   0.000478581
52352.4   8.175e-05
52552.6   1.58777e-05
52752.8   0.000238837
52953   0.000580951
53153.2   0.000842579
53353.4   0.000891656
53553.6   0.000716523
53753.8   0.000415735
53954   0.000137682
54154.2   4.15975e-06
54354.4   5.53256e-05
54554.6   0.000239219
54754.8   0.000445895
54955   0.000565541
55155.2   0.000540907
55355.4   0.000389992
55555.6   0.000190996
55755.8   3.99232e-05
55956   3.07602e-06
56156.2   8.72761e-05
56356.4   0.000240557
56556.6   0.000380858
56756.8   0.000437285
56957   0.000383626
57157.2   0.000248707
57357.4   9.99389e-05
57557.6   9.18181e-06
57757.8   1.79243e-05
57958   0.000118277
58158.2   0.00025819
58358.4   0.000367617
58558.6   0.000392642
58758.8   0.000321247
58959   0.000188722
59159.2   6.04816e-05
59359.4   6.03801e-07
59559.6   4.09913e-05
59759.8   0.000165619
59960   0.000317338
60160.2   0.000424303
60360.4   0.000434024
60560.6   0.000339408
60760.8   0.000184484
60961   4.64662e-05
61161.2   1.3293e-06
61361.4   8.77594e-05
61561.6   0.000285663
61761.8   0.000519851
61962   0.000689196
62162.2   0.000710795
62362.4   0.000561804
62562.6   0.000301562
62762.8   6.34365e-05
62963   1.70177e-05
63163.2   0.000312433
63363.4   0.00102561
63563.6   0.0021235
63763.8   0.00346178
63964   0.00481647
64164.2   0.00594003
64364.4   0.00662437
64564.6   0.00675187
64764.8   0.00632021
64965   0.00543535
65165.2   0.00427738
65365.4   0.00305144
65565.6   0.00193881
65765.8   0.00106156
65966   0.000468108
66166.2   0.000139981
66366.4   1.36528e-05
66566.6   8.37935e-06
66766.8   5.08654e-05
66967   9.06788e-05
67167.2   0.000104523
67367.4   9.13625e-05
67567.6   6.27034e-05
67767.8   3.26583e-05
67968   1.11132e-05
68168.2   1.23522e-06
68368.4   6.3355e-07
68568.6   4.37792e-06
68768.8   7.97608e-06
68969   9.07579e-06
69169.2   7.60835e-06
69369.4   4.86127e-06
69569.6   2.28383e-06
69769.8   6.85708e-07
69970   8.05577e-08
70170.2   2.02701e-08
70370.4   5.85352e-08
70570.6   2.58891e-08
70770.8   6.44198e-09
70971   1.25425e-07
71171.2   3.587e-07
71371.4   5.21128e-07
71571.6   4.3721e-07
71771.8   1.53666e-07
71972   1.28228e-08
72172.2   4.92666e-07
72372.4   1.87947e-06
72572.6   3.97156e-06
72772.8   6.03079e-06
72973   7.0785e-06
73173.2   6.43305e-06
73373.4   4.21522e-06
73573.6   1.51155e-06
73773.8   2.20568e-08
73974   1.27773e-06
74174.2   5.76864e-06
74374.4   1.24371e-05
74574.6   1.88806e-05
74774.8   2.22987e-05
74975   2.08407e-05
75175.2   1.47434e-05
75375.4   6.64704e-06
75575.6   7.79923e-07
75775.8   1.20542e-06
75976   9.81642e-06
76176.2   2.5002e-05
76376.4   4.17479e-05
76576.6   5.33818e-05
76776.8   5.44361e-05
76977   4.34869e-05
77177.2   2.46391e-05
77377.4   6.7207e-06
77577.6   1.30379e-07
77777.8   1.23418e-05
77978   4.38579e-05
78178.2   8.65376e-05
78378.4   0.000125524
78578.6   0.000144641
78778.8   0.000133581
78979   9.40818e-05
79179.2   4.2166e-05
79379.4   4.57892e-06
79579.6   9.63393e-06
79779.8   7.50628e-05
79980   0.000197307
80180.2   0.000347135
80380.4   0.00047513
80580.6   0.000527582
80780.8   0.000469592
80981   0.000308742
81181.2   0.000111087
81381.4   1.97628e-06
81581.6   0.000147785
81781.8   0.000719918
81982   0.00184826
82182.2   0.00357558
82382.4   0.0058259
82582.6   0.0083976
82782.8   0.0109864
82983   0.0132359
83183.2   0.0148058
83383.4   0.0154417
83583.6   0.0150309
83783.8   0.0136288
83984   0.0114497
84184.2   0.00882364
84384.4   0.00612877
84584.6   0.00371602
84784.8   0.00184366
84985   0.000636513
85185.2   7.78483e-05
85385.4   3.35139e-05
85585.6   0.000299781
85785.8   0.000660971
85986   0.000941639
86186.2   0.00104084
86386.4   0.000941932
86586.6   0.000698625
86786.8   0.000404172
86987   0.000154688
87187.2   1.77515e-05
87387.4   1.47259e-05
87587.6   0.000120185
87787.8   0.000276363
87988   0.000416234
88188.2   0.000486886
88388.4   0.000465665
88588.6   0.000364611
88788.8   0.000222902
88989   9.09131e-05
89189.2   1.18962e-05
89389.4   7.58718e-06
89589.6   7.22399e-05
89789.8   0.000176474
89990   0.000278964
90190.2   0.000341503
90390.4   0.000342137
90590.6   0.000281994
90790.8   0.000183816
90991   8.30867e-05
91191.2   1.51194e-05
91391.4   2.68027e-06
91591.6   4.83821e-05
91791.8   0.000134295
91992   0.000228695
92192.2   0.000297453
92392.4   0.000316034
92592.6   0.000277983
92792.8   0.000197026
92993   0.000102148
93193.2   2.74096e-05
93393.4   2.11083e-08
93593.6   3.079e-05
93793.8   0.000110209
93994   0.000211556
94194.2   0.000299978
94394.4   0.000344526
94594.6   0.000329042
94794.8   0.000258163
94995   0.000156303
95195.2   5.97878e-05
95395.4   4.65007e-06
95595.6   1.41059e-05
95795.8   8.99633e-05
95996   0.000211019
96196.2   0.00033927
96396.4   0.000432176
96596.6   0.000457129
96796.8   0.00040335
96997   0.000287088
97197.2   0.000147963
97397.4   3.71335e-05
97597.6   6.79484e-07
97797.8   6.34057e-05
97998   0.000218478
98198.2   0.000426799
98398.4   0.000627178
98598.6   0.000754917
98798.8   0.000763554
98999   0.000642973
99199.2   0.000427635
99399.4   0.00019113
99599.6   2.7192e-05
99799.8   2.15151e-05
100000   0.000222078
